publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
iso2k1_0_0,IC16WE30.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC16WE30.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC16WENG.lpd,GlacierIce,measured,D18O,zscore,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC16WENG.lpd,GlacierIce,measured,D18O,zscore,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17BERI.lpd,GlacierIce,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17BERI.lpd,GlacierIce,measured,Dd,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17EK4K.lpd,GlacierIce,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17EK4K.lpd,GlacierIce,measured,Dd,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17EKN1.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17EKN1.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17EKN3.lpd,GlacierIce,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17EKN3.lpd,GlacierIce,measured,Dd,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17EKPV.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17EKPV.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,D18O,permil,2,Atmospheric Circluation,Moisture Source,Moisture Source Atmospheric Circluation,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Moisture Source,Moisture Source P_Isotope,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,Deuteriumexcess,permil,2,Nan,Nan,Nan Nan,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,Deuteriumexcess,permil,1,P_Isotope,Nan,Nan P_Isotope,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,Deuteriumexcess,permil,2,Nan,Nan,Nan Nan,NA
iso2k1_0_0,IC17KOEL.lpd,GlacierIce,measured,Deuteriumexcess,permil,1,Dxs Of Precipitation,Nan,Nan Dxs Of Precipitation,NA
iso2k1_0_0,IC76FIDE.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC76FIDE.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,Dd,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,Deuteriumexcess,permil,2,Amount Of Melting And Evaporation,Nan,Nan Amount Of Melting And Evaporation,NA
iso2k1_0_0,IC82STVE.lpd,GlacierIce,measured,Deuteriumexcess,permil,1,P_Isotope,Nan,Nan P_Isotope,NA
iso2k1_0_0,IC85LAD2.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC85LAD2.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC92HOML.lpd,GlacierIce,measured,D18O,permil,2,Not Clear,NA,NA,NA
iso2k1_0_0,IC92HOML.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,NA,NA,NA
iso2k1_0_0,IC93BAGI.lpd,GlacierIce,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC93BAGI.lpd,GlacierIce,measured,Dd,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC94THDP.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC94THDP.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC95FI87.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC95FI87.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC95THHU.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC96ISE9.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC96ISE9.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC96MOSS.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC96MOSS.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC97GRGI.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC97GRGI.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC97THGL.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC97THGL.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC98FIPE.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC98FIPE.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC98THSA.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC98THSA.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99IS89.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99IS89.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99ISS2.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99ISS2.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE01.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE01.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE02.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE02.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE03.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE03.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE04.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE04.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE05.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE05.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE06.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE06.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE07.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE07.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE08.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE08.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE09.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE09.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99OE10.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99OE10.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99SCFH.lpd,GlacierIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IC99SCFH.lpd,GlacierIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IC99SCFH.lpd,GlacierIce,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,IW15MELD.lpd,GroundIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IW15MELD.lpd,GroundIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,IW17OPOY.lpd,GroundIce,measured,D18O,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,IW17OPOY.lpd,GroundIce,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,LS00SEJU.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS00WODE.lpd,LakeSediment,measured,D18O,permil,4,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,LS00WODE.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,LS00WODE.lpd,LakeSediment,measured,D18O,permil,2,P_E,Air Surface,Air Surface P_E,NA
iso2k1_0_0,LS00WODE.lpd,LakeSediment,measured,D18O,permil,4,P_E,Air Surface,Air Surface P_E,NA
iso2k1_0_0,LS00WODE.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS01HOCH.lpd,LakeSediment,measured,D18O,permil,3,E/P,Lake Water,Lake Water E/P,NA
iso2k1_0_0,LS01HOCH.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS01HOCH.lpd,LakeSediment,measured,D18O,permil,2,T_Water,Lake Water,Lake Water T_Water,NA
iso2k1_0_0,LS01HOCH.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS01HUFA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS01HUFA.lpd,LakeSediment,measured,D18O,permil,3,Temperature,Lake Water,Lake Water Temperature,NA
iso2k1_0_0,LS01HUFA.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS01HUFA.lpd,LakeSediment,measured,D18O,permil,2,D18Op,Lake Water,Lake Water D18Op,NA
iso2k1_0_0,LS02BEPY.lpd,LakeSediment,measured,D18O,permil,2,Lake Overflow,Lake Water,Lake Water Lake Overflow,NA
iso2k1_0_0,LS02BEPY.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS02BEPY.lpd,LakeSediment,measured,Depth,m,NA,NA,NA,NA,NA
iso2k1_0_0,LS02ROSA.lpd,LakeSediment,measured,D18O,permil,3,P/E,Lake Water,Lake Water P/E,NA
iso2k1_0_0,LS02ROSA.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS02ROSA.lpd,LakeSediment,measured,D18O,permil,2,Land Forest Cover,Lake Water,Lake Water Land Forest Cover,NA
iso2k1_0_0,LS03HAIG.lpd,LakeSediment,measured,D18O,permil,2,Lake Level; Net Precipitation,NA,NA,NA
iso2k1_0_0,LS03HAIG.lpd,LakeSediment,measured,D18O,permil,1,I_E,NA,NA,NA
iso2k1_0_0,LS03HAIG.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS03RUED.lpd,LakeSediment,measured,D18O,permil,3,Monsoon Strength,NA,NA,NA
iso2k1_0_0,LS03RUED.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS03RUED.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS03RUED.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS04JOCH.lpd,LakeSediment,measured,D18O,permil,2,P,Moisture Source,Moisture Source P,NA
iso2k1_0_0,LS04JOCH.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,Moisture Source,Moisture Source P_Isotope,NA
iso2k1_0_0,LS04YUWA.lpd,LakeSediment,measured,D18O,permil,3,Precipitation Amount,NA,NA,NA
iso2k1_0_0,LS04YUWA.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS04YUWA.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS05ANJE.lpd,LakeSediment,measured,D18O,permil,3,Mean Annual Precipitation,NA,NA,NA
iso2k1_0_0,LS05ANJE.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,NA,NA,NA
iso2k1_0_0,LS05ANJE.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS05ANJE.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS05HOAG.lpd,LakeSediment,measured,D18O,permil,4,E/P,NA,NA,NA
iso2k1_0_0,LS05HOAG.lpd,LakeSediment,measured,D18O,permil,1,I_E,NA,NA,NA
iso2k1_0_0,LS05HOAG.lpd,LakeSediment,measured,D18O,permil,2,P_Isotope,NA,NA,NA
iso2k1_0_0,LS05HOAG.lpd,LakeSediment,measured,D18O,permil,3,G_Isotope,NA,NA,NA
iso2k1_0_0,LS05HOAG.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06CRLA.lpd,LakeSediment,measured,D18O,permil,2,E/P,Lake Water,Lake Water E/P,NA
iso2k1_0_0,LS06CRLA.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS06CRLA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06DENA.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS06DENA.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS06JONA.lpd,LakeSediment,measured,D18O,permil,4,Aridity,Indian Monsoon Strength,Indian Monsoon Strength Aridity,NA
iso2k1_0_0,LS06JONA.lpd,LakeSediment,measured,D18O,permil,1,P_E,Indian Monsoon Strength,Indian Monsoon Strength P_E,NA
iso2k1_0_0,LS06JONA.lpd,LakeSediment,measured,D18O,permil,2,Mineralogy,Indian Monsoon Strength,Indian Monsoon Strength Mineralogy,NA
iso2k1_0_0,LS06JONA.lpd,LakeSediment,measured,D18O,permil,3,T_Water,Indian Monsoon Strength,Indian Monsoon Strength T_Water,NA
iso2k1_0_0,LS06JONA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06MIBO.lpd,LakeSediment,measured,D18O,permil,2,P/E,Lake Water,Lake Water P/E,NA
iso2k1_0_0,LS06MIBO.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS06MIBO.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06POVE.lpd,LakeSediment,measured,D18O,permil,3,?18O.Precipitation,In The Venezuelan Andes,In The Venezuelan Andes ?18O.Precipitation,NA
iso2k1_0_0,LS06POVE.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,In The Venezuelan Andes,In The Venezuelan Andes P_Isotope,NA
iso2k1_0_0,LS06POVE.lpd,LakeSediment,measured,D18O,permil,2,T_Water,In The Venezuelan Andes,In The Venezuelan Andes T_Water,NA
iso2k1_0_0,LS06POVE.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06SHBE.lpd,LakeSediment,measured,Dd,permil,3,NA,Air Surface,NA,NA
iso2k1_0_0,LS06SHBE.lpd,LakeSediment,measured,Dd,permil,3,P_Isotope,Air Surface,Air Surface P_Isotope,NA
iso2k1_0_0,LS06SHBE.lpd,LakeSediment,measured,Dd,permil,3,Precipitation Seasonality,Air Surface,Air Surface Precipitation Seasonality,NA
iso2k1_0_0,LS06SHBE.lpd,LakeSediment,measured,Dd,permil,2,Temperature,Air Surface,Air Surface Temperature,degC
iso2k1_0_0,LS06SHBE.lpd,LakeSediment,measured,Dd,permil,2,P_E,Air Surface,Air Surface P_E,NA
iso2k1_0_0,LS06STFO.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS06STFO.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS06TIST.lpd,LakeSediment,measured,D18O,permil,2,Pdo,Lake Water,Lake Water Pdo,NA
iso2k1_0_0,LS06TIST.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS07ANMA.lpd,LakeSediment,measured,D18O,permil,3,Effective Moisture,NA,NA,NA
iso2k1_0_0,LS07ANMA.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS07ANMA.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS07ANMA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS07EAGO.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS07EAGO.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS07EAGO.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS07LAHA.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS07LAHA.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS07LAHA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS07ROTI.lpd,LakeSediment,measured,D18O,permil,4,Rainfall Source Area,NA,NA,NA
iso2k1_0_0,LS07ROTI.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,NA,NA,NA
iso2k1_0_0,LS07ROTI.lpd,LakeSediment,measured,D18O,permil,2,G_Isotope,NA,NA,NA
iso2k1_0_0,LS07ROTI.lpd,LakeSediment,measured,D18O,permil,4,T_Water,NA,NA,NA
iso2k1_0_0,LS07ROTI.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS08LICA.lpd,LakeSediment,measured,D18O,permil,2,NA,South China Sea,NA,NA
iso2k1_0_0,LS08LICA.lpd,LakeSediment,measured,D18O,permil,1,P_E,South China Sea,South China Sea P_E,NA
iso2k1_0_0,LS08LICA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS08STCR.lpd,LakeSediment,measured,D18O,permil,3,Discharge,Lake Water,Lake Water Discharge,NA
iso2k1_0_0,LS08STCR.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS08STCR.lpd,LakeSediment,measured,D18O,permil,2,P_Isotope,Lake Water,Lake Water P_Isotope,NA
iso2k1_0_0,LS08STCR.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09BAUM.lpd,LakeSediment,measured,D18O,permil,3,Precipitation Amount,In The Southern Tropical Andes,In The Southern Tropical Andes Precipitation Amount,NA
iso2k1_0_0,LS09BAUM.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,In The Southern Tropical Andes,In The Southern Tropical Andes P_Isotope,NA
iso2k1_0_0,LS09BAUM.lpd,LakeSediment,measured,D18O,permil,2,Temperature Of Precipitation,In The Southern Tropical Andes,In The Southern Tropical Andes Temperature Of Precipitation,NA
iso2k1_0_0,LS09BAUM.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09LACA.lpd,LakeSediment,measured,D18O,permil,2,E/P,Lake Water,Lake Water E/P,NA
iso2k1_0_0,LS09LACA.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS09LACA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09LAEL.lpd,LakeSediment,measured,D18O,permil,2,E/P,Lake Water,Lake Water E/P,NA
iso2k1_0_0,LS09LAEL.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS09LAEL.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09MAAS.lpd,LakeSediment,measured,D18O,permil,1,P_E,NA,NA,NA
iso2k1_0_0,LS09MAAS.lpd,LakeSediment,measured,D18O,permil,2,T_Water,NA,NA,NA
iso2k1_0_0,LS09MAAS.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09MAZO.lpd,LakeSediment,measured,D18O,permil,1,I_E,NA,NA,NA
iso2k1_0_0,LS09MAZO.lpd,LakeSediment,measured,D18O,permil,2,Temperature,NA,NA,NA
iso2k1_0_0,LS09MAZO.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09MIKU.lpd,LakeSediment,measured,D18O,permil,2,E/P,Lake Water,Lake Water E/P,NA
iso2k1_0_0,LS09MIKU.lpd,LakeSediment,measured,D18O,permil,1,P_E,Lake Water,Lake Water P_E,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,2,P/E,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,1,I_E,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,2,P/E,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,1,I_E,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,3,Human-Induced Grass Expansion,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,1,P_Isotope & Veg,NA,NA,NA
iso2k1_0_0,LS09RUWA.lpd,LakeSediment,measured,Dd,permil,2,Human-Induced Changes In Vegetation Type,NA,NA,NA
iso2k1_0_0,LS09SAJU.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09SAJU.lpd,LakeSediment,measured,Dd,permil,NA,NA,NA,NA,NA
iso2k1_0_0,LS09SASP.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09SASP.lpd,LakeSediment,measured,Dd,permil,4,Precipitation Amount,Air Surface,Air Surface Precipitation Amount,NA
iso2k1_0_0,LS09SASP.lpd,LakeSediment,measured,Dd,permil,4,P_Amount,Air Surface,Air Surface P_Amount,NA
iso2k1_0_0,LS09SASP.lpd,LakeSediment,measured,Dd,permil,4,Rainfall D2H,Air Surface,Air Surface Rainfall D2H,NA
iso2k1_0_0,LS09SASP.lpd,LakeSediment,measured,Dd,permil,4,NA,Air Surface,NA,NA
iso2k1_0_0,LS09SAWA.lpd,LakeSediment,measured,Dd,permil,3,Moisture Balance (P-E),Air Surface,Air Surface Moisture Balance (P-E),NA
iso2k1_0_0,LS09SAWA.lpd,LakeSediment,measured,Dd,permil,1,P_E,Air Surface,Air Surface P_E,NA
iso2k1_0_0,LS09SAWA.lpd,LakeSediment,measured,Dd,permil,3,P_E,Air Surface,Air Surface P_E,NA
iso2k1_0_0,LS09SAWA.lpd,LakeSediment,measured,Depth,cm,NA,NA,NA,NA,NA
iso2k1_0_0,LS09SCMI.lpd,LakeSediment,measured,D18O,permil,4,Surface Pressure,NA,NA,NA
iso2k1_0_0,LS09SCMI.lpd,LakeSediment,measured,D18O,permil,1,P_Isotope,NA,NA,NA
iso2k1_0_0,LS09SCMI.lpd,LakeSediment,measured,D18O,permil,4,T_Water,NA,NA,NA
iso2k1_0_0,LS09SCMI.lpd,LakeSediment,measured,D18O,permil,4,T_Water,NA,NA,NA
